# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts:  (loaded 0)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
575 35 71 0 0 group_fallback nan -7.34706 -7.34706 0.186821 3.83327 -0.179024 -1.34005 -1 "insufficient individual entries"
576 36 72 0 0 unused nan -8.86551 nan nan nan 0 0 -1 "known unused pixel"
577 36 72 352 0 individual_fit -8.29427 -8.86551 -9.17513 0.318141 2.33816 -2.0071 -2.08489 0 "valid constrained fit"
578 36 72 0 0 group_fallback nan -8.86551 -8.86551 0.102075 3.21045 -1.69747 -1.60634 -1 "insufficient individual entries"
579 36 72 74 0 individual_fit -9.08475 -8.86551 -9.31383 0.50152 2.21299 -2.1458 -2.27498 0 "valid constrained fit"
580 36 72 184 0 individual_fit -9.25573 -8.86551 -9.78867 0.333082 1.68822 -2.62064 -2.5295 0 "valid constrained fit"
581 36 72 358 0 individual_fit -9.36994 -8.86551 -9.95058 0.210548 1.96301 -2.78255 -3.19488 0 "valid constrained fit"
582 36 72 636 0 individual_fit -9.03944 -8.86551 -9.67409 0.211054 2.13085 -2.50606 -1.37213 0 "valid constrained fit"
583 36 72 520 0 individual_fit -9.40994 -8.86551 -9.61892 0.192135 1.99179 -2.45089 -1.82425 0 "valid constrained fit"
584 36 73 629 0 individual_fit -9.51646 -9.57721 -9.82006 0.141972 2.00569 -2.65202 -2.59454 0 "valid constrained fit"
585 36 73 637 0 individual_fit -9.96106 -9.57721 -10.0657 0.159854 2.15305 -2.89763 -1.90098 0 "valid constrained fit"
586 36 73 505 0 individual_fit -9.98081 -9.57721 -10.1859 0.176674 2.1618 -3.01786 -2.74021 0 "valid constrained fit"
587 36 73 338 0 individual_fit -8.3256 -9.57721 -8.43347 0.220773 1.95468 -1.26543 -1.27338 0 "valid constrained fit"
588 36 73 90 0 individual_fit -10.6407 -9.57721 -11.5192 0.983589 2.85426 -4.35114 -2.13719 0 "valid constrained fit"
589 36 73 0 0 unused nan -9.57721 nan nan nan 0 0 -1 "known unused pixel"
590 36 73 14 0 group_fallback nan -9.57721 -9.57721 0.0673136 3.32605 -2.40918 -2.41712 -1 "insufficient individual entries"
591 36 73 743 0 individual_fit -9.82027 -9.57721 -9.09757 0.349185 2.86109 -1.92954 -1.37463 0 "valid constrained fit"
592 37 74 348 0 individual_fit -9.71224 -10.318 -9.31212 0.33184 2.55609 -2.14409 -4.54018 0 "valid constrained fit"
593 37 74 112 0 individual_fit -7.51296 -10.318 -5.29057 0.726505 5.6644 1.87747 -6.29718 0 "valid constrained fit"
594 37 74 345 0 individual_fit -9.42542 -10.318 -9.1186 0.638355 3.97529 -1.95057 -9.83455 0 "valid constrained fit"
595 37 74 16 0 group_fallback nan -10.318 -10.318 0.0937228 4.24401 -3.14995 -9.73629 -1 "insufficient individual entries"
596 37 74 0 0 unused nan -10.318 nan nan nan 0 0 -1 "known unused pixel"
597 37 74 766 0 individual_fit -10.9044 -10.318 -11.2724 0.593169 4.38543 -4.10434 -10.7286 0 "valid constrained fit"
598 37 74 490 0 individual_fit -11.6621 -10.318 -9.74279 0.229569 1.91425 -2.57476 -8.2324 0 "valid constrained fit"
599 37 74 342 0 individual_fit -10.0933 -10.318 -9.41021 0.276769 2.30559 -2.24218 -7.62932 0 "valid constrained fit"
600 37 75 390 0 individual_fit -12.2873 -11.4714 -10.3243 0.225837 1.66883 -3.15622 -7.56611 0 "valid constrained fit"
601 37 75 397 0 individual_fit -12.3142 -11.4714 -10.4439 0.272735 1.95452 -3.27585 -7.37827 0 "valid constrained fit"
602 37 75 230 0 group_fallback -8.2528 -11.4714 -11.4714 0.13739 4.09091 -4.30338 -10.7412 0 "individual constrained fit failed quality criteria"
603 37 75 167 0 individual_fit -10.3823 -11.4714 -9.36407 0.31035 1.71615 -2.19604 -7.35436 0 "valid constrained fit"
604 37 75 257 0 individual_fit -10.9133 -11.4714 -10.1589 0.282301 2.21884 -2.99088 -6.99119 0 "valid constrained fit"
605 37 75 0 0 unused nan -11.4714 nan nan nan 0 0 -1 "known unused pixel"
606 37 75 100 0 individual_fit -10.0817 -11.4714 -9.96287 0.350111 1.57821 -2.79484 -7.60876 0 "valid constrained fit"
607 37 75 108 0 individual_fit -10.6435 -11.4714 -9.93495 0.539083 2.46612 -2.76692 -8.51453 0 "valid constrained fit"
608 38 76 60 0 individual_fit -8.30356 -10.4225 -12.1441 0.210203 0.5 -4.97608 -11.5702 0 "valid constrained fit"
609 38 76 0 0 unused nan -10.4225 nan nan nan 0 0 -1 "known unused pixel"
610 38 76 0 0 unused nan -10.4225 nan nan nan 0 0 -1 "known unused pixel"
611 38 76 16 0 group_fallback nan -10.4225 -10.4225 0.384026 3.18315 -3.25449 -9.84856 -1 "insufficient individual entries"
612 38 76 50 0 individual_fit -10.138 -10.4225 -9.98578 0.495047 1.52817 -2.81774 -10.8548 0 "valid constrained fit"
613 38 76 11 0 group_fallback nan -10.4225 -10.4225 0.384026 3.18315 -3.25449 -9.84856 -1 "insufficient individual entries"
614 38 76 7 0 group_fallback nan -10.4225 -10.4225 0.384026 3.18315 -3.25449 -9.84856 -1 "insufficient individual entries"
615 38 76 4 0 group_fallback nan -10.4225 -10.4225 0.384026 3.18315 -3.25449 -9.84856 -1 "insufficient individual entries"
616 38 77 19 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
617 38 77 27 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
618 38 77 14 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
619 38 77 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
620 38 77 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
621 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
622 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
623 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
624 39 78 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
625 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
626 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
627 39 78 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
628 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
629 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
630 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
631 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
632 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
633 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
634 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
635 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
636 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
637 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
638 39 79 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
639 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
640 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
641 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
642 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
643 40 80 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
644 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
645 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
646 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
647 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
648 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
649 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
650 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
651 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
652 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
653 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
654 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
655 40 81 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
656 41 82 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
657 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
658 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
659 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
660 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
661 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
662 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
663 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
664 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
665 41 83 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
666 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
667 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
668 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
669 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
670 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
671 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
672 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
673 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
674 42 84 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
675 42 84 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
676 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
677 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
678 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
679 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
680 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
681 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
682 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
683 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
684 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
685 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
686 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
687 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
688 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
689 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
690 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
691 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
692 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
693 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
694 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
695 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
696 43 87 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
697 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
698 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
699 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
700 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
701 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
702 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
703 43 87 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
704 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
705 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
706 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
707 44 88 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
708 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
709 44 88 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
710 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
711 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
712 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
713 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
714 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
715 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
716 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
717 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
718 44 89 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
719 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
720 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
721 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
722 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
723 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
724 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
725 45 90 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
726 45 90 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
727 45 90 91 0 individual_broad_fallback -5.61467 nan -5.61467 0.462145 1.95808 1.55336 13.2138 0 "valid broad individual fit after invalid group fit"
728 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
729 45 91 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
730 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
731 45 91 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
732 45 91 29 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
733 45 91 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
734 45 91 14 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
735 45 91 6 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
736 46 92 0 0 group_fallback nan -4.54004 -4.54004 0.110381 2.51824 2.62799 2.07515 -1 "insufficient individual entries"
737 46 92 346 0 individual_fit -4.54029 -4.54004 -4.28375 0.295018 2.17298 2.88429 1.82131 0 "valid constrained fit"
738 46 92 0 0 unused nan -4.54004 nan nan nan 0 0 -1 "known unused pixel"
739 46 92 43 0 individual_fit -3.84501 -4.54004 -3.8929 0.229592 0.602111 3.27514 2.2334 0 "valid constrained fit"
740 46 92 85 0 individual_fit -5.01584 -4.54004 -4.63933 0.438552 1.88731 2.5287 1.97586 0 "valid constrained fit"
741 46 92 148 0 individual_fit -3.5807 -4.54004 -3.99387 0.585265 2.0137 3.17416 3.0272 0 "valid constrained fit"
742 46 92 7 0 group_fallback nan -4.54004 -4.54004 0.110381 2.51824 2.62799 2.07515 -1 "insufficient individual entries"
743 46 92 14 0 group_fallback nan -4.54004 -4.54004 0.110381 2.51824 2.62799 2.07515 -1 "insufficient individual entries"
744 46 93 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
745 46 93 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
746 46 93 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
747 46 93 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
748 46 93 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
749 46 93 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
750 46 93 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
751 46 93 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
752 47 94 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 11 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 45 0 group_fallback 0.0391754 -4.56551 -4.56551 0.393443 4.38976 2.60253 4.81778 0 "individual constrained fit failed quality criteria"
761 47 95 37 0 group_fallback -5.52727 -4.56551 -4.56551 0.393443 4.38976 2.60253 6.73439 0 "individual constrained fit failed quality criteria"
762 47 95 62 0 individual_fit -3.22885 -4.56551 -3.22938 0.194194 0.500001 3.93865 7.92128 0 "valid constrained fit"
763 47 95 46 0 individual_fit -4.13232 -4.56551 -4.10363 0.548423 1.04981 3.0644 5.06709 0 "valid constrained fit"
764 47 95 41 0 individual_fit -8.98157 -4.56551 -9.20598 0.651371 1.98767 -2.03795 2.19055 0 "valid constrained fit"
765 47 95 86 0 individual_fit -5.80788 -4.56551 -6.6484 1.37175 3.85144 0.519633 4.02172 0 "valid constrained fit"
766 47 95 0 0 unused nan -4.56551 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 27 0 group_fallback nan -4.56551 -4.56551 0.393443 4.38976 2.60253 6.83102 -1 "insufficient individual entries"
768 48 96 27 0 group_fallback nan -5.60771 -5.60771 0.254203 3.19648 1.56033 6.3575 -1 "insufficient individual entries"
769 48 96 0 0 group_fallback nan -5.60771 -5.60771 0.254203 3.19648 1.56033 6.3575 -1 "insufficient individual entries"
770 48 96 3 0 group_fallback nan -5.60771 -5.60771 0.254203 3.19648 1.56033 6.3575 -1 "insufficient individual entries"
771 48 96 55 0 group_fallback -8.60362 -5.60771 -5.60771 0.254203 3.19648 1.56033 6.79812 0 "individual constrained fit failed quality criteria"
772 48 96 0 0 group_fallback nan -5.60771 -5.60771 0.254203 3.19648 1.56033 6.3575 -1 "insufficient individual entries"
773 48 96 118 0 individual_fit -5.23978 -5.60771 -5.54344 0.568782 2.05797 1.62459 6.42176 0 "valid constrained fit"
774 48 96 77 0 individual_fit -5.56752 -5.60771 -5.10981 1.04193 2.79388 2.05823 6.8554 0 "valid constrained fit"
775 48 96 6 0 group_fallback nan -5.60771 -5.60771 0.254203 3.19648 1.56033 6.3575 -1 "insufficient individual entries"
776 48 97 2 0 group_fallback nan -5.34952 -5.34952 0.416793 4.47694 1.81851 8.16463 -1 "insufficient individual entries"
777 48 97 0 0 unused nan -5.34952 nan nan nan 0 0 -1 "known unused pixel"
778 48 97 138 0 group_fallback -7.02397 -5.34952 -5.34952 0.416793 4.47694 1.81851 8.83883 0 "individual constrained fit failed quality criteria"
779 48 97 40 0 group_fallback -1.93922 -5.34952 -5.34952 0.416793 4.47694 1.81851 8.22114 0 "individual constrained fit failed quality criteria"
780 48 97 0 0 unused nan -5.34952 nan nan nan 0 0 -1 "known unused pixel"
781 48 97 30 0 group_fallback nan -5.34952 -5.34952 0.416793 4.47694 1.81851 8.16463 -1 "insufficient individual entries"
782 48 97 9 0 group_fallback nan -5.34952 -5.34952 0.416793 4.47694 1.81851 8.16463 -1 "insufficient individual entries"
783 48 97 18 0 group_fallback nan -5.34952 -5.34952 0.416793 4.47694 1.81851 8.16463 -1 "insufficient individual entries"
784 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
785 49 98 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
786 49 98 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
787 49 98 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
788 49 98 8 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
789 49 98 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
790 49 98 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
791 49 98 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
792 49 99 11 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
793 49 99 39 0 group_fallback -6.10287 -6.34325 -6.34325 0.530175 3.26756 0.824785 9.80941 0 "individual constrained fit failed quality criteria"
794 49 99 8 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
795 49 99 53 0 individual_fit -5.75208 -6.34325 -5.6329 0.907436 2.08091 1.53513 9.51597 0 "valid constrained fit"
796 49 99 16 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
797 49 99 12 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
798 49 99 21 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
799 49 99 5 0 group_fallback nan -6.34325 -6.34325 0.530175 3.26756 0.824785 8.80563 -1 "insufficient individual entries"
800 50 100 0 0 unused nan -6.24839 nan nan nan 0 0 -1 "known unused pixel"
801 50 100 12 0 group_fallback nan -6.24839 -6.24839 0.109267 4.26228 0.919639 -5.64584 -1 "insufficient individual entries"
802 50 100 1422 0 individual_fit -7.08014 -6.24839 -7.4093 0.33628 3.74465 -0.24127 -10.5942 0 "valid constrained fit"
803 50 100 0 0 group_fallback nan -6.24839 -6.24839 0.109267 4.26228 0.919639 -5.64584 -1 "insufficient individual entries"
804 50 100 99 0 individual_fit -5.27005 -6.24839 -5.59074 0.731917 2.53782 1.57729 -0.133317 0 "valid constrained fit"
805 50 100 174 0 group_fallback -1.20114 -6.24839 -6.24839 0.109267 4.26228 0.919639 -5.64584 0 "individual constrained fit failed quality criteria"
806 50 100 219 0 individual_fit -6.33473 -6.24839 -6.23227 0.442266 3.45275 0.93576 -0.705149 0 "valid constrained fit"
807 50 100 276 0 individual_fit -6.3194 -6.24839 -6.90203 0.480302 3.8322 0.266001 -0.139666 0 "valid constrained fit"
808 50 101 216 0 individual_fit -5.67738 -6.03888 -5.48438 0.584745 3.06515 1.68365 -0.238078 0 "valid constrained fit"
809 50 101 365 0 group_fallback -6.43112 -6.03888 -6.03888 0.0983459 3.39803 1.12915 -0.792579 0 "individual constrained fit failed quality criteria"
810 50 101 300 0 group_fallback -6.19329 -6.03888 -6.03888 0.0983459 3.39803 1.12915 -1.15026 0 "individual constrained fit failed quality criteria"
811 50 101 241 0 individual_fit -5.72099 -6.03888 -6.251 0.430631 2.63411 0.917036 -1.22462 0 "valid constrained fit"
812 50 101 0 0 unused nan -6.03888 nan nan nan 0 0 -1 "known unused pixel"
813 50 101 2 0 group_fallback nan -6.03888 -6.03888 0.0983459 3.39803 1.12915 -0.792579 -1 "insufficient individual entries"
814 50 101 264 0 individual_fit -5.2376 -6.03888 -4.03652 0.852639 3.71971 3.13151 0.917654 0 "valid constrained fit"
815 50 101 31 0 group_fallback nan -6.03888 -6.03888 0.0983459 3.39803 1.12915 -0.792579 -1 "insufficient individual entries"
816 51 102 68 0 individual_fit -10.405 -5.1339 -4.03332 0.879451 2.23269 3.13471 9.68267 0 "valid constrained fit"
817 51 102 0 0 group_fallback nan -5.1339 -5.1339 0.321074 4.50549 2.03413 8.06525 -1 "insufficient individual entries"
818 51 102 0 0 unused nan -5.1339 nan nan nan 0 0 -1 "known unused pixel"
819 51 102 72 0 individual_fit -5.01998 -5.1339 -5.2947 0.625363 2.03685 1.87334 7.90445 0 "valid constrained fit"
820 51 102 60 0 individual_fit -3.85601 -5.1339 -3.85015 0.270093 0.538597 3.31788 9.22212 0 "valid constrained fit"
821 51 102 19 0 group_fallback nan -5.1339 -5.1339 0.321074 4.50549 2.03413 8.06525 -1 "insufficient individual entries"
822 51 102 137 0 individual_fit -2.87368 -5.1339 -3.1888 0.399034 1.18899 3.97923 10.0104 0 "valid constrained fit"
823 51 102 0 0 group_fallback nan -5.1339 -5.1339 0.321074 4.50549 2.03413 8.06525 -1 "insufficient individual entries"
824 51 103 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
