# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# pixel bar group entries source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
727 45 90 100 group_fallback 2.78328 2.78362 2.78362 0.407726 2.85256 11.6769 11.6769 0 "individual constrained fit failed quality criteria"
728 45 91 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
729 45 91 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
730 45 91 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
731 45 91 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
732 45 91 30 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
733 45 91 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
734 45 91 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
735 45 91 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
736 46 92 0 group_fallback nan -9.50608 -9.50608 0.104795 2.38838 -0.612817 -0.612817 -1 "insufficient individual entries"
737 46 92 347 group_fallback -9.8193 -9.50608 -9.50608 0.104795 2.38838 -0.612817 -0.612817 0 "individual constrained fit failed quality criteria"
738 46 92 0 unused nan -9.50608 nan nan nan 0 0 -1 "known unused pixel"
739 46 92 43 individual_fit -10.1887 -9.50608 -10.4023 0.646687 1.85711 -1.50904 -1.50904 0 "valid constrained fit"
740 46 92 85 group_fallback -9.86284 -9.50608 -9.50608 0.104795 2.38838 -0.612817 -0.612817 0 "individual constrained fit failed quality criteria"
741 46 92 151 individual_fit -8.59541 -9.50608 -9.06187 0.378785 1.30152 -0.168609 -0.168609 0 "valid constrained fit"
742 46 92 7 group_fallback nan -9.50608 -9.50608 0.104795 2.38838 -0.612817 -0.612817 -1 "insufficient individual entries"
743 46 92 14 group_fallback nan -9.50608 -9.50608 0.104795 2.38838 -0.612817 -0.612817 -1 "insufficient individual entries"
744 46 93 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
745 46 93 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
746 46 93 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
747 46 93 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
748 46 93 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
749 46 93 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
750 46 93 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
751 46 93 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
752 47 94 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 46 group_fallback -5.3506 -5.31446 -5.31446 0.303199 2.8833 3.5788 3.5788 0 "individual constrained fit failed quality criteria"
761 47 95 38 individual_fit -4.92594 -5.31446 -4.85844 0.594015 0.999481 4.03482 4.03482 0 "valid constrained fit"
762 47 95 64 individual_fit -4.18911 -5.31446 -6.44325 0.916976 1.63215 2.45001 2.45001 0 "valid constrained fit"
763 47 95 46 individual_fit -6.74231 -5.31446 -6.68071 0.896513 1.92452 2.21255 2.21255 0 "valid constrained fit"
764 47 95 41 individual_fit -8.16757 -5.31446 -1.26656 1.74005 3.85638 7.6267 7.6267 0 "valid constrained fit"
765 47 95 87 individual_fit -6.32224 -5.31446 -6.33834 0.632739 1.91615 2.55492 2.55492 0 "valid constrained fit"
766 47 95 0 unused nan -5.31446 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 27 group_fallback nan -5.31446 -5.31446 0.303199 2.8833 3.5788 3.5788 -1 "insufficient individual entries"
768 48 96 28 group_fallback nan -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 -1 "insufficient individual entries"
769 48 96 0 group_fallback nan -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 -1 "insufficient individual entries"
770 48 96 3 group_fallback nan -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 -1 "insufficient individual entries"
771 48 96 57 individual_fit -3.90427 -3.96226 -3.40146 1.13943 1.55964 5.4918 5.4918 0 "valid constrained fit"
772 48 96 0 group_fallback nan -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 -1 "insufficient individual entries"
773 48 96 119 group_fallback -4.45427 -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 0 "individual constrained fit failed quality criteria"
774 48 96 78 individual_fit -3.5052 -3.96226 -4.06196 1.15585 2.36868 4.8313 4.8313 0 "valid constrained fit"
775 48 96 6 group_fallback nan -3.96226 -3.96226 0.203111 2.57195 4.931 4.931 -1 "insufficient individual entries"
776 48 97 2 group_fallback nan -2.37091 -2.37091 0.312969 3.557 6.52235 6.52235 -1 "insufficient individual entries"
777 48 97 0 unused nan -2.37091 nan nan nan 0 0 -1 "known unused pixel"
778 48 97 140 individual_fit -3.49148 -2.37091 -1.74502 0.628262 1.91669 7.14824 7.14824 0 "valid constrained fit"
779 48 97 40 individual_fit -2.10148 -2.37091 -2.34204 1.60323 2.45739 6.55121 6.55121 0 "valid constrained fit"
780 48 97 0 unused nan -2.37091 nan nan nan 0 0 -1 "known unused pixel"
781 48 97 30 group_fallback nan -2.37091 -2.37091 0.312969 3.557 6.52235 6.52235 -1 "insufficient individual entries"
782 48 97 9 group_fallback nan -2.37091 -2.37091 0.312969 3.557 6.52235 6.52235 -1 "insufficient individual entries"
783 48 97 19 group_fallback nan -2.37091 -2.37091 0.312969 3.557 6.52235 6.52235 -1 "insufficient individual entries"
784 49 98 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
785 49 98 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
786 49 98 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
787 49 98 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
788 49 98 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
789 49 98 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
790 49 98 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
791 49 98 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
792 49 99 12 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
793 49 99 40 individual_fit -0.806416 -1.05247 -0.181787 0.765453 1.45745 8.71147 8.71147 0 "valid constrained fit"
794 49 99 8 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
795 49 99 54 group_fallback -0.476485 -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 0 "individual constrained fit failed quality criteria"
796 49 99 17 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
797 49 99 15 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
798 49 99 21 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
799 49 99 5 group_fallback nan -1.05247 -1.05247 0.247921 2.49135 7.84079 7.84079 -1 "insufficient individual entries"
800 50 100 0 unused nan -18.0131 nan nan nan 0 0 -1 "known unused pixel"
801 50 100 13 group_fallback nan -18.0131 -18.0131 0.179574 8 -9.11984 -9.11984 -1 "insufficient individual entries"
802 50 100 1889 individual_fit -19.8151 -18.0131 -19.5293 0.3414 3.28464 -10.636 -10.636 0 "valid constrained fit"
803 50 100 1 group_fallback nan -18.0131 -18.0131 0.179574 8 -9.11984 -9.11984 -1 "insufficient individual entries"
804 50 100 113 group_fallback -9.47689 -18.0131 -18.0131 0.179574 8 -9.11984 -9.11984 0 "individual constrained fit failed quality criteria"
805 50 100 190 group_fallback -11.3791 -18.0131 -18.0131 0.179574 8 -9.11984 -9.11984 0 "individual constrained fit failed quality criteria"
806 50 100 236 individual_fit -10.4693 -18.0131 -11.8415 0.387812 1.89917 -2.9482 -2.9482 0 "valid constrained fit"
807 50 100 301 group_fallback -9.49434 -18.0131 -18.0131 0.179574 8 -9.11984 -9.11984 0 "individual constrained fit failed quality criteria"
808 50 101 226 group_fallback -10.6274 -10.8387 -10.8387 0.0754226 2.65078 -1.94544 -1.94544 0 "individual constrained fit failed quality criteria"
809 50 101 385 group_fallback -10.5829 -10.8387 -10.8387 0.0754226 2.65078 -1.94544 -1.94544 0 "individual constrained fit failed quality criteria"
810 50 101 313 group_fallback -11.4371 -10.8387 -10.8387 0.0754226 2.65078 -1.94544 -1.94544 0 "individual constrained fit failed quality criteria"
811 50 101 249 individual_fit -10.9254 -10.8387 -10.5246 0.800515 3.11537 -1.63138 -1.63138 0 "valid constrained fit"
812 50 101 0 unused nan -10.8387 nan nan nan 0 0 -1 "known unused pixel"
813 50 101 2 group_fallback nan -10.8387 -10.8387 0.0754226 2.65078 -1.94544 -1.94544 -1 "insufficient individual entries"
814 50 101 265 individual_fit -10.7542 -10.8387 -10.7862 0.538039 2.65113 -1.89298 -1.89298 0 "valid constrained fit"
815 50 101 31 group_fallback nan -10.8387 -10.8387 0.0754226 2.65078 -1.94544 -1.94544 -1 "insufficient individual entries"
816 51 102 71 individual_fit -3.24338 -2.86654 -2.77391 0.704145 1.79617 6.11935 6.11935 0 "valid constrained fit"
817 51 102 0 group_fallback nan -2.86654 -2.86654 0.158344 2.60035 6.02672 6.02672 -1 "insufficient individual entries"
818 51 102 0 unused nan -2.86654 nan nan nan 0 0 -1 "known unused pixel"
819 51 102 73 group_fallback -3.23887 -2.86654 -2.86654 0.158344 2.60035 6.02672 6.02672 0 "individual constrained fit failed quality criteria"
820 51 102 61 individual_fit -2.98066 -2.86654 -2.87432 0.343471 0.993045 6.01894 6.01894 0 "valid constrained fit"
821 51 102 19 group_fallback nan -2.86654 -2.86654 0.158344 2.60035 6.02672 6.02672 -1 "insufficient individual entries"
822 51 102 136 group_fallback -2.39305 -2.86654 -2.86654 0.158344 2.60035 6.02672 6.02672 0 "individual constrained fit failed quality criteria"
823 51 102 0 group_fallback nan -2.86654 -2.86654 0.158344 2.60035 6.02672 6.02672 -1 "insufficient individual entries"
824 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
825 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
826 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
827 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
828 51 103 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
829 51 103 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
830 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
831 51 103 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
832 52 104 268 group_fallback -10.7771 -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 0 "individual constrained fit failed quality criteria"
833 52 104 232 group_fallback -11.4006 -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 0 "individual constrained fit failed quality criteria"
834 52 104 26 group_fallback nan -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 -1 "insufficient individual entries"
835 52 104 42 individual_fit -11.1803 -11.2826 -11.3768 0.926042 2.34382 -2.4835 -2.4835 0 "valid constrained fit"
836 52 104 12 group_fallback nan -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 -1 "insufficient individual entries"
837 52 104 32 group_fallback nan -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 -1 "insufficient individual entries"
838 52 104 38 group_fallback -10.0063 -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 0 "individual constrained fit failed quality criteria"
839 52 104 1 group_fallback nan -11.2826 -11.2826 0.111025 2.53189 -2.38937 -2.38937 -1 "insufficient individual entries"
840 52 105 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
841 52 105 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
842 52 105 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
843 52 105 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
844 52 105 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
845 52 105 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
846 52 105 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
847 52 105 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
848 53 106 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
849 53 106 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
850 53 106 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
851 53 106 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
852 53 106 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
853 53 106 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
854 53 106 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
855 53 106 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
856 53 107 16 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
857 53 107 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
858 53 107 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
859 53 107 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
860 53 107 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
861 53 107 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
862 53 107 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
863 53 107 32 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
864 54 108 63 group_fallback -3.2217 -4.36744 -4.36744 0.136346 2.45235 4.52582 4.52582 0 "individual constrained fit failed quality criteria"
865 54 108 186 individual_fit -3.4039 -4.36744 -3.80379 0.262156 1.75681 5.08947 5.08947 0 "valid constrained fit"
866 54 108 64 individual_fit -6.35113 -4.36744 -6.93649 1.4672 3.8766 1.95677 1.95677 0 "valid constrained fit"
867 54 108 0 unused nan -4.36744 nan nan nan 0 0 -1 "known unused pixel"
868 54 108 0 unused nan -4.36744 nan nan nan 0 0 -1 "known unused pixel"
869 54 108 48 group_fallback -5.14248 -4.36744 -4.36744 0.136346 2.45235 4.52582 4.52582 0 "individual constrained fit failed quality criteria"
870 54 108 98 individual_fit -4.65197 -4.36744 -4.57536 0.384084 1.39192 4.3179 4.3179 0 "valid constrained fit"
871 54 108 13 group_fallback nan -4.36744 -4.36744 0.136346 2.45235 4.52582 4.52582 -1 "insufficient individual entries"
872 54 109 5 group_fallback nan 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 -1 "insufficient individual entries"
873 54 109 39 group_fallback -6.5502 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 1 "individual constrained fit failed quality criteria"
874 54 109 48 group_fallback -4.53708 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 0 "individual constrained fit failed quality criteria"
875 54 109 0 group_fallback nan 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 -1 "insufficient individual entries"
876 54 109 53 group_fallback -5.11293 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 0 "individual constrained fit failed quality criteria"
877 54 109 3 group_fallback nan 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 -1 "insufficient individual entries"
878 54 109 9 group_fallback nan 0.363491 0.363491 0.0954189 2.09197 9.25675 9.25675 -1 "insufficient individual entries"
879 54 109 898 individual_fit 0.628045 0.363491 1.10032 0.247154 2.4968 9.99358 9.99358 0 "valid constrained fit"
880 55 110 0 group_fallback nan -1.79329 -1.79329 0.193062 2.53373 7.09997 7.09997 -1 "insufficient individual entries"
881 55 110 49 individual_fit -1.56997 -1.79329 -1.58685 0.26396 0.680978 7.30641 7.30641 0 "valid constrained fit"
882 55 110 25 group_fallback nan -1.79329 -1.79329 0.193062 2.53373 7.09997 7.09997 -1 "insufficient individual entries"
883 55 110 72 individual_fit 0.0316119 -1.79329 -0.451414 0.630072 1.02544 8.44185 8.44185 0 "valid constrained fit"
884 55 110 0 unused nan -1.79329 nan nan nan 0 0 -1 "known unused pixel"
885 55 110 0 unused nan -1.79329 nan nan nan 0 0 -1 "known unused pixel"
886 55 110 28 group_fallback nan -1.79329 -1.79329 0.193062 2.53373 7.09997 7.09997 -1 "insufficient individual entries"
887 55 110 69 individual_fit -2.52772 -1.79329 -2.55653 0.749218 1.98969 6.33673 6.33673 0 "valid constrained fit"
888 55 111 138 individual_fit -2.32541 -2.1733 -2.20771 0.240302 1.64938 6.68554 6.68554 0 "valid constrained fit"
889 55 111 72 individual_fit -3.1764 -2.1733 -3.18838 0.294764 1.49596 5.70488 5.70488 0 "valid constrained fit"
890 55 111 46 individual_fit -3.07306 -2.1733 -3.12681 0.416982 1.19474 5.76645 5.76645 0 "valid constrained fit"
891 55 111 26 group_fallback nan -2.1733 -2.1733 0.131976 3.53109 6.71996 6.71996 -1 "insufficient individual entries"
892 55 111 98 individual_fit -3.90586 -2.1733 -3.57234 0.367932 1.41619 5.32092 5.32092 0 "valid constrained fit"
893 55 111 281 individual_fit -3.31866 -2.1733 -3.19412 0.221492 2.17773 5.69914 5.69914 0 "valid constrained fit"
894 55 111 111 individual_fit -4.77972 -2.1733 -4.46753 0.326132 1.47419 4.42573 4.42573 0 "valid constrained fit"
895 55 111 354 individual_fit 1.88496 -2.1733 2.16956 0.267587 2.13132 11.0628 11.0628 0 "valid constrained fit"
896 56 112 45 group_fallback -0.74612 -0.331396 -0.331396 0.0613964 2.55022 8.56186 8.56186 0 "individual constrained fit failed quality criteria"
897 56 112 307 individual_fit -2.69603 -0.331396 0.52073 0.347344 1.07687 9.41399 9.41399 0 "valid constrained fit"
898 56 112 193 individual_fit -0.0340324 -0.331396 0.425553 0.379832 2.21898 9.31881 9.31881 0 "valid constrained fit"
899 56 112 132 group_fallback -0.975682 -0.331396 -0.331396 0.0613964 2.55022 8.56186 8.56186 0 "individual constrained fit failed quality criteria"
900 56 112 0 unused nan -0.331396 nan nan nan 0 0 -1 "known unused pixel"
901 56 112 539 individual_fit -0.424383 -0.331396 -0.339109 0.158203 1.833 8.55415 8.55415 0 "valid constrained fit"
902 56 112 694 individual_fit 0.73464 -0.331396 0.0964634 0.216556 1.58924 8.98972 8.98972 0 "valid constrained fit"
903 56 112 810 individual_fit -0.653924 -0.331396 -0.443314 0.24069 2.38626 8.44994 8.44994 0 "valid constrained fit"
904 56 113 0 unused nan -2.17647 nan nan nan 0 0 -1 "known unused pixel"
905 56 113 49 group_fallback -2.70864 -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 0 "individual constrained fit failed quality criteria"
906 56 113 49 group_fallback -3.02097 -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 0 "individual constrained fit failed quality criteria"
907 56 113 130 individual_fit -0.969534 -2.17647 -0.97847 0.674644 1.44151 7.91479 7.91479 0 "valid constrained fit"
908 56 113 65 group_fallback -2.49783 -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 0 "individual constrained fit failed quality criteria"
909 56 113 6 group_fallback nan -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 -1 "insufficient individual entries"
910 56 113 91 group_fallback -3.01999 -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 0 "individual constrained fit failed quality criteria"
911 56 113 7 group_fallback nan -2.17647 -2.17647 0.129625 2.12465 6.71679 6.71679 -1 "insufficient individual entries"
912 57 114 0 unused nan -2.77625 nan nan nan 0 0 -1 "known unused pixel"
913 57 114 0 group_fallback nan -2.77625 -2.77625 0.0744645 2.86182 6.11701 6.11701 -1 "insufficient individual entries"
914 57 114 0 group_fallback nan -2.77625 -2.77625 0.0744645 2.86182 6.11701 6.11701 -1 "insufficient individual entries"
915 57 114 314 individual_fit -2.76758 -2.77625 -3.08469 0.360352 2.51691 5.80857 5.80857 0 "valid constrained fit"
916 57 114 184 group_fallback -4.40567 -2.77625 -2.77625 0.0744645 2.86182 6.11701 6.11701 0 "individual constrained fit failed quality criteria"
917 57 114 606 individual_fit -2.61718 -2.77625 -1.81787 0.436093 2.55583 7.07539 7.07539 0 "valid constrained fit"
918 57 114 991 individual_fit -2.17796 -2.77625 -1.91043 0.516044 3.1749 6.98283 6.98283 0 "valid constrained fit"
919 57 114 482 individual_fit -3.0478 -2.77625 -2.99856 0.241446 2.47611 5.8947 5.8947 0 "valid constrained fit"
920 57 115 750 individual_fit -3.63475 -3.63513 -3.56148 0.157503 1.66918 5.33178 5.33178 0 "valid constrained fit"
921 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
922 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
923 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
924 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
925 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
926 57 115 0 group_fallback nan -3.63513 -3.63513 0.124799 2.80276 5.25813 5.25813 -1 "insufficient individual entries"
927 57 115 0 unused nan -3.63513 nan nan nan 0 0 -1 "known unused pixel"
928 58 116 0 group_fallback nan -4.55142 -4.55142 0.0719088 3.40845 4.34184 4.34184 -1 "insufficient individual entries"
929 58 116 138 individual_fit -6.31097 -4.55142 -6.08551 0.348243 1.79022 2.80775 2.80775 0 "valid constrained fit"
930 58 116 508 individual_fit -7.15733 -4.55142 -7.25408 0.205603 2.51077 1.63918 1.63918 0 "valid constrained fit"
931 58 116 101 individual_fit -6.90985 -4.55142 -6.57465 0.948441 1.52245 2.31861 2.31861 0 "valid constrained fit"
932 58 116 379 individual_fit -3.268 -4.55142 -3.37172 0.199815 2.02124 5.52154 5.52154 0 "valid constrained fit"
933 58 116 688 individual_fit -2.20552 -4.55142 -2.48501 0.171981 1.47102 6.40825 6.40825 0 "valid constrained fit"
934 58 116 363 individual_fit -5.83884 -4.55142 -5.88611 0.522948 3.121 3.00715 3.00715 0 "valid constrained fit"
935 58 116 543 individual_fit -3.40458 -4.55142 -3.9559 0.189737 2.06805 4.93735 4.93735 0 "valid constrained fit"
936 58 117 118 individual_fit -6.04441 -5.25829 -6.12485 0.326671 2.12079 2.76841 2.76841 0 "valid constrained fit"
937 58 117 522 individual_fit -4.49486 -5.25829 -4.86491 0.246915 1.90706 4.02835 4.02835 0 "valid constrained fit"
938 58 117 88 group_fallback -7.37744 -5.25829 -5.25829 0.113608 2.93694 3.63497 3.63497 0 "individual constrained fit failed quality criteria"
939 58 117 20 group_fallback nan -5.25829 -5.25829 0.113608 2.93694 3.63497 3.63497 -1 "insufficient individual entries"
940 58 117 0 unused nan -5.25829 nan nan nan 0 0 -1 "known unused pixel"
941 58 117 67 group_fallback -6.62263 -5.25829 -5.25829 0.113608 2.93694 3.63497 3.63497 0 "individual constrained fit failed quality criteria"
942 58 117 4 group_fallback nan -5.25829 -5.25829 0.113608 2.93694 3.63497 3.63497 -1 "insufficient individual entries"
943 58 117 0 unused nan -5.25829 nan nan nan 0 0 -1 "known unused pixel"
944 59 118 18 group_fallback nan -2.67793 -2.67793 0.216556 3.2827 6.21533 6.21533 -1 "insufficient individual entries"
945 59 118 0 unused nan -2.67793 nan nan nan 0 0 -1 "known unused pixel"
946 59 118 0 group_fallback nan -2.67793 -2.67793 0.216556 3.2827 6.21533 6.21533 -1 "insufficient individual entries"
947 59 118 0 unused nan -2.67793 nan nan nan 0 0 -1 "known unused pixel"
948 59 118 38 group_fallback -5.37437 -2.67793 -2.67793 0.216556 3.2827 6.21533 6.21533 0 "individual constrained fit failed quality criteria"
949 59 118 137 group_fallback 3.20866 -2.67793 -2.67793 0.216556 3.2827 6.21533 6.21533 0 "individual constrained fit failed quality criteria"
950 59 118 10 group_fallback nan -2.67793 -2.67793 0.216556 3.2827 6.21533 6.21533 -1 "insufficient individual entries"
951 59 118 292 individual_fit -2.12372 -2.67793 -1.80252 0.204166 2.10572 7.09074 7.09074 0 "valid constrained fit"
952 59 119 87 individual_fit -5.57659 -5.72598 -5.68408 0.209929 1.06825 3.20918 3.20918 0 "valid constrained fit"
953 59 119 65 individual_fit -5.3487 -5.72598 -5.43557 1.53033 2.80629 3.45768 3.45768 0 "valid constrained fit"
954 59 119 125 group_fallback -4.36526 -5.72598 -5.72598 0.103576 1.97931 3.16728 3.16728 0 "individual constrained fit failed quality criteria"
955 59 119 1 group_fallback nan -5.72598 -5.72598 0.103576 1.97931 3.16728 3.16728 -1 "insufficient individual entries"
956 59 119 22 group_fallback nan -5.72598 -5.72598 0.103576 1.97931 3.16728 3.16728 -1 "insufficient individual entries"
957 59 119 115 individual_fit -6.27856 -5.72598 -6.96953 0.598536 1.84205 1.92373 1.92373 0 "valid constrained fit"
958 59 119 119 individual_fit -6.41505 -5.72598 -5.79571 0.38277 1.43841 3.09755 3.09755 0 "valid constrained fit"
959 59 119 6 group_fallback nan -5.72598 -5.72598 0.103576 1.97931 3.16728 3.16728 -1 "insufficient individual entries"
960 60 120 220 individual_fit -6.17882 -6.15497 -6.20754 0.612096 2.09989 2.68572 2.68572 0 "valid constrained fit"
961 60 120 0 group_fallback nan -6.15497 -6.15497 0.140413 3.41021 2.73829 2.73829 -1 "insufficient individual entries"
962 60 120 102 individual_fit -7.03367 -6.15497 -6.83911 0.407729 2.13577 2.05415 2.05415 0 "valid constrained fit"
963 60 120 211 individual_fit -6.78249 -6.15497 -6.15439 0.434667 2.35918 2.73887 2.73887 0 "valid constrained fit"
964 60 120 107 individual_fit -7.09165 -6.15497 -7.29967 0.591849 2.57046 1.59359 1.59359 0 "valid constrained fit"
965 60 120 201 individual_fit -2.10849 -6.15497 -3.20857 0.413548 1.1924 5.68469 5.68469 0 "valid constrained fit"
966 60 120 138 individual_fit -7.78209 -6.15497 -7.67409 0.525752 2.4753 1.21916 1.21916 0 "valid constrained fit"
967 60 120 0 unused nan -6.15497 nan nan nan 0 0 -1 "known unused pixel"
