# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts: CDet_pixel_quality_cuts.root (loaded 102)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
527 32 65 29 0 group_fallback nan -7.54104 -7.54104 0.0497932 3.38854 0.121276 -12.1114 -1 "insufficient individual entries"
528 33 66 1455 0 individual_fit -7.18049 -7.33047 -7.68111 0.136548 2.24272 -0.0187936 1.90005 0 "valid constrained fit"
529 33 66 1675 0 individual_fit -6.99857 -7.33047 -7.60569 0.140527 2.6518 0.0566253 -6.67704 0 "valid constrained fit"
530 33 66 1709 0 individual_fit -6.87286 -7.33047 -7.62821 0.164808 2.67442 0.0341089 -6.03452 0 "valid constrained fit"
531 33 66 123 0 individual_fit -7.83497 -7.33047 -7.85006 0.52326 2.52706 -0.187742 -5.60029 0 "valid constrained fit"
532 33 66 327 0 individual_fit -8.02508 -7.33047 -7.72097 0.663561 2.98504 -0.0586513 -4.51616 0 "valid constrained fit"
533 33 66 502 0 individual_fit -8.30541 -7.33047 -7.21662 0.504998 2.18786 0.445697 -3.12696 0 "valid constrained fit"
534 33 66 518 0 individual_fit -7.11583 -7.33047 -7.83612 0.4907 3.18566 -0.173804 -5.26045 0 "valid constrained fit"
535 33 66 343 0 group_fallback -10.5611 -7.33047 -7.33047 0.0403039 3.06492 0.331853 -0.503226 0 "individual constrained fit failed quality criteria"
536 33 67 141 0 individual_fit -8.06674 -8.56594 -6.97347 0.8655 3.70378 0.688854 -3.95435 0 "valid constrained fit"
537 33 67 174 0 individual_fit -7.52815 -8.56594 -7.7552 0.608708 2.85243 -0.0928845 -6.57302 0 "valid constrained fit"
538 33 67 988 0 individual_fit -8.04716 -8.56594 -7.88366 0.597864 5.60186 -0.221338 -4.31073 0 "valid constrained fit"
539 33 67 387 0 individual_fit -9.20579 -8.56594 -8.0378 0.455985 3.42266 -0.375476 -1.98882 0 "valid constrained fit"
540 33 67 0 0 unused nan -8.56594 nan nan nan 0 0 -1 "known unused pixel"
541 33 67 238 0 individual_fit -8.6983 -8.56594 -7.81417 0.427315 2.89351 -0.151848 -1.04942 0 "valid constrained fit"
542 33 67 184 1 manual_2d_fit -7.5927 -8.56594 -7.38371 0.661864 2.48503 0.278607 0.200928 0 "valid fit seeded from manually selected two-dimensional population"
543 33 67 0 0 unused nan -8.56594 nan nan nan 0 0 -1 "known unused pixel"
544 34 68 268 0 individual_fit -8.25435 -7.86585 -7.62487 0.228303 1.9392 0.0374468 4.39544 0 "valid constrained fit"
545 34 68 935 0 individual_fit -10.8413 -7.86585 -7.73816 0.366824 2.61032 -0.0758396 2.70898 0 "valid constrained fit"
546 34 68 0 0 unused nan -7.86585 nan nan nan 0 0 -1 "known unused pixel"
547 34 68 1126 0 individual_fit -4.93092 -7.86585 -7.67519 0.26504 2.12395 -0.0128755 -1.08523 0 "valid constrained fit"
548 34 68 501 0 individual_fit -8.91374 -7.86585 -7.36528 0.787606 5.86558 0.297035 0.862873 0 "valid constrained fit"
549 34 68 364 0 individual_fit -7.95681 -7.86585 -7.83238 0.745785 4.7835 -0.170062 -2.74165 0 "valid constrained fit"
550 34 68 594 0 individual_fit -8.08178 -7.86585 -8.55828 0.637031 5.01166 -0.89596 -1.94294 0 "valid constrained fit"
551 34 68 678 0 individual_fit -7.07077 -7.86585 -7.03455 0.458471 4.51081 0.627766 -0.719463 0 "valid constrained fit"
552 34 69 265 0 individual_fit -7.86204 -7.18575 -7.72516 0.44253 3.25201 -0.0628432 -1.00158 0 "valid constrained fit"
553 34 69 197 0 individual_fit -8.23302 -7.18575 -8.16621 0.48508 2.93666 -0.503888 -1.29176 0 "valid constrained fit"
554 34 69 351 0 individual_fit -7.60003 -7.18575 -7.68872 0.516117 3.81473 -0.0263991 -1.61728 0 "valid constrained fit"
555 34 69 207 0 individual_fit -9.09841 -7.18575 -7.87742 0.674761 2.80704 -0.215104 -0.536502 0 "valid constrained fit"
556 34 69 32 0 group_fallback nan -7.18575 -7.18575 0.102597 3.98501 0.476572 0.578891 -1 "insufficient individual entries"
557 34 69 305 0 individual_fit -5.90218 -7.18575 -7.63698 0.404686 2.36795 0.0253385 -2.0028 0 "valid constrained fit"
558 34 69 465 0 individual_fit -6.00224 -7.18575 -7.36727 0.445657 3.11929 0.295048 -0.315806 0 "valid constrained fit"
559 34 69 0 0 unused nan -7.18575 nan nan nan 0 0 -1 "known unused pixel"
560 35 70 29 0 group_fallback nan -8.36469 -8.36469 0.101224 4.58055 -0.70237 -3.71479 -1 "insufficient individual entries"
561 35 70 562 1 manual_2d_fit -9.07165 -8.36469 -7.18552 0.870392 6.66988 0.476804 -0.048413 0 "valid fit seeded from manually selected two-dimensional population"
562 35 70 451 1 manual_2d_fit -9.41611 -8.36469 -7.8452 0.649522 2.81591 -0.182876 0.207939 0 "valid fit seeded from manually selected two-dimensional population"
563 35 70 0 0 unused nan -8.36469 nan nan nan 0 0 -1 "known unused pixel"
564 35 70 605 0 individual_fit -10.9167 -8.36469 -7.61077 0.195007 1.4025 0.0515529 2.99477 0 "valid constrained fit"
565 35 70 125 1 manual_2d_fit -6.0219 -8.36469 -5.97162 1.11977 3.35252 1.6907 -3.05281 0 "valid fit seeded from manually selected two-dimensional population"
566 35 70 125 0 individual_fit -5.47012 -8.36469 -8.05512 1.34592 2.01439 -0.392799 -4.6228 0 "valid constrained fit"
567 35 70 635 0 individual_fit -5.30595 -8.36469 -7.96559 0.376964 1.49354 -0.303271 -2.9166 0 "valid constrained fit"
568 35 71 38 0 individual_fit -7.81741 -7.08935 -7.85343 0.660046 1.50847 -0.191109 -5.18809 0 "valid constrained fit"
569 35 71 133 0 group_fallback -14.6517 -7.08935 -7.08935 0.193034 4.75626 0.57297 6.36605 0 "individual constrained fit failed quality criteria"
570 35 71 134 1 manual_2d_fit -1.96127 -7.08935 -7.80414 0.665567 1.81504 -0.14182 -4.33498 0 "valid fit seeded from manually selected two-dimensional population"
571 35 71 344 0 individual_fit -5.56238 -7.08935 -7.77412 0.241885 1.92436 -0.1118 -3.01434 0 "valid constrained fit"
572 35 71 167 0 individual_fit -6.20215 -7.08935 -7.18357 0.806671 3.02895 0.478753 -0.601079 0 "valid constrained fit"
573 35 71 0 0 unused nan -7.08935 nan nan nan 0 0 -1 "known unused pixel"
574 35 71 129 0 individual_fit -7.58378 -7.08935 -7.89075 0.552444 2.56113 -0.228434 -3.27518 0 "valid constrained fit"
575 35 71 0 0 group_fallback nan -7.08935 -7.08935 0.193034 4.75626 0.57297 4.17357 -1 "insufficient individual entries"
576 36 72 0 0 unused nan -6.78982 nan nan nan 0 0 -1 "known unused pixel"
577 36 72 403 0 individual_fit -6.61627 -6.78982 -7.60108 0.265585 2.59732 0.0612422 -2.15913 0 "valid constrained fit"
578 36 72 0 0 group_fallback nan -6.78982 -6.78982 0.0963566 3.60046 0.872504 4.39741 -1 "insufficient individual entries"
579 36 72 88 0 individual_fit -7.38613 -6.78982 -7.45977 0.337489 1.57832 0.202547 -1.87987 0 "valid constrained fit"
580 36 72 206 0 individual_fit -6.92628 -6.78982 -7.6435 0.331798 1.9051 0.0188236 -2.60208 0 "valid constrained fit"
581 36 72 423 0 individual_fit -6.85703 -6.78982 -7.668 0.221136 2.01879 -0.00568217 -3.10128 0 "valid constrained fit"
582 36 72 730 0 individual_fit -6.93008 -6.78982 -7.56722 0.190305 2.20949 0.095103 -1.06491 0 "valid constrained fit"
583 36 72 581 0 individual_fit -7.47848 -6.78982 -7.63435 0.190415 2.25322 0.0279689 -1.52443 0 "valid constrained fit"
584 36 73 700 0 individual_fit -7.5136 -7.75857 -7.74969 0.160561 2.27816 -0.0873686 -2.40505 0 "valid constrained fit"
585 36 73 732 0 individual_fit -7.77559 -7.75857 -7.65409 0.156243 2.32809 0.00823296 -1.63995 0 "valid constrained fit"
586 36 73 619 0 individual_fit -7.55386 -7.75857 -7.63806 0.175468 2.39261 0.0242643 -2.59893 0 "valid constrained fit"
587 36 73 423 0 individual_fit -7.66946 -7.75857 -7.60748 0.225468 2.43171 0.0548351 -1.20424 0 "valid constrained fit"
588 36 73 111 0 individual_fit -7.24814 -7.75857 -7.38424 1.15681 2.80841 0.278083 -1.30224 0 "valid constrained fit"
589 36 73 0 0 unused nan -7.75857 nan nan nan 0 0 -1 "known unused pixel"
590 36 73 20 0 group_fallback nan -7.75857 -7.75857 0.0631948 3.43113 -0.096247 -1.94139 -1 "insufficient individual entries"
591 36 73 905 0 individual_fit -8.41973 -7.75857 -7.49974 0.312997 3.08749 0.16258 -1.16802 0 "valid constrained fit"
592 37 74 423 0 individual_fit -8.25188 -7.76108 -7.60373 0.405255 2.90659 0.0585916 -4.33271 0 "valid constrained fit"
593 37 74 138 0 group_fallback -5.60455 -7.76108 -7.76108 0.0932395 4.51073 -0.0987602 -11.0777 0 "individual constrained fit failed quality criteria"
594 37 74 415 0 individual_fit -7.30672 -7.76108 -8.17764 0.712981 4.34608 -0.515317 -11.5059 0 "valid constrained fit"
595 37 74 22 0 group_fallback nan -7.76108 -7.76108 0.0932395 4.51073 -0.0987602 -11.773 -1 "insufficient individual entries"
596 37 74 0 0 unused nan -7.76108 nan nan nan 0 0 -1 "known unused pixel"
597 37 74 814 0 group_fallback -6.46771 -7.76108 -7.76108 0.0932395 4.51073 -0.0987602 -11.3066 0 "individual constrained fit failed quality criteria"
598 37 74 536 0 individual_fit -9.86748 -7.76108 -7.60568 0.22845 1.96283 0.0566365 -7.91516 0 "valid constrained fit"
599 37 74 387 0 individual_fit -9.16432 -7.76108 -7.6376 0.285205 2.43058 0.0247201 -7.03461 0 "valid constrained fit"
600 37 75 432 0 individual_fit -9.61248 -9.11364 -7.68702 0.25366 1.84244 -0.0247027 -7.51583 0 "valid constrained fit"
601 37 75 444 0 individual_fit -9.58833 -9.11364 -7.63237 0.273454 2.52839 0.0299451 -7.3527 0 "valid constrained fit"
602 37 75 269 0 individual_fit -8.18842 -9.11364 -7.4078 0.216031 1.68721 0.254519 -6.68112 0 "valid constrained fit"
603 37 75 186 0 individual_fit -8.22711 -9.11364 -7.30384 0.367467 1.24685 0.358482 -7.20352 0 "valid constrained fit"
604 37 75 274 0 individual_fit -9.31691 -9.11364 -8.02867 0.35485 2.57648 -0.366351 -6.73227 0 "valid constrained fit"
605 37 75 0 0 unused nan -9.11364 nan nan nan 0 0 -1 "known unused pixel"
606 37 75 117 0 individual_fit -8.20354 -9.11364 -7.68258 0.462191 1.83442 -0.0202621 -7.59558 0 "valid constrained fit"
607 37 75 123 0 individual_fit -5.25821 -9.11364 -5.05837 0.63297 1.35946 2.60394 -8.84269 0 "valid constrained fit"
608 38 76 37 1 group_fallback -3.22944 -7.83542 -7.83542 0.387544 2.90569 -0.173097 -9.8872 0 "manual-population fit failed quality criteria"
609 38 76 0 0 unused nan -7.83542 nan nan nan 0 0 -1 "known unused pixel"
610 38 76 0 0 unused nan -7.83542 nan nan nan 0 0 -1 "known unused pixel"
611 38 76 20 0 group_fallback nan -7.83542 -7.83542 0.387544 2.90569 -0.173097 -8.44488 -1 "insufficient individual entries"
612 38 76 52 0 individual_fit -7.80361 -7.83542 -7.83689 0.667792 1.86311 -0.174568 -11.0549 0 "valid constrained fit"
613 38 76 12 0 group_fallback nan -7.83542 -7.83542 0.387544 2.90569 -0.173097 -8.44488 -1 "insufficient individual entries"
614 38 76 7 0 group_fallback nan -7.83542 -7.83542 0.387544 2.90569 -0.173097 -8.44488 -1 "insufficient individual entries"
615 38 76 5 0 group_fallback nan -7.83542 -7.83542 0.387544 2.90569 -0.173097 -8.44488 -1 "insufficient individual entries"
616 38 77 20 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
617 38 77 28 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
618 38 77 16 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
619 38 77 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
620 38 77 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
621 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
622 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
623 38 77 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
624 39 78 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
625 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
626 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
627 39 78 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
628 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
629 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
630 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
631 39 78 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
632 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
633 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
634 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
635 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
636 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
637 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
638 39 79 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
639 39 79 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
640 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
641 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
642 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
643 40 80 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
644 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
645 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
646 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
647 40 80 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
648 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
649 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
650 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
651 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
652 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
653 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
654 40 81 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
655 40 81 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
656 41 82 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
657 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
658 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
659 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
660 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
661 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
662 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
663 41 82 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
664 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
665 41 83 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
666 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
667 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
668 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
669 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
670 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
671 41 83 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
672 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
673 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
674 42 84 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
675 42 84 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
676 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
677 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
678 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
679 42 84 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
680 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
681 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
682 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
683 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
684 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
685 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
686 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
687 42 85 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
688 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
689 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
690 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
691 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
692 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
693 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
694 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
695 43 86 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
696 43 87 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
697 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
698 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
699 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
700 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
701 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
702 43 87 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
703 43 87 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
704 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
705 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
706 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
707 44 88 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
708 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
709 44 88 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
710 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
711 44 88 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
712 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
713 44 89 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
714 44 89 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
715 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
716 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
717 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
718 44 89 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
719 44 89 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
720 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
721 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
722 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
723 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
724 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
725 45 90 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
726 45 90 0 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
727 45 90 83 1 manual_2d_fit -7.849 nan -7.84953 0.42411 1.86353 -0.187208 13.6203 0 "valid fit seeded from manually selected two-dimensional population"
728 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
729 45 91 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
730 45 91 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
731 45 91 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
732 45 91 39 0 retained_existing -6.88913 nan nan nan nan 0 2.04703 0 "invalid group fit and broad individual fit failed quality criteria"
733 45 91 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
734 45 91 21 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
735 45 91 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
736 46 92 0 0 group_fallback nan -8.11454 -8.11454 0.112244 2.78607 -0.45222 -0.221895 -1 "insufficient individual entries"
737 46 92 396 0 individual_fit -8.13804 -8.11454 -7.63151 0.481032 2.96551 0.030814 2.18053 0 "valid constrained fit"
738 46 92 0 0 unused nan -8.11454 nan nan nan 0 0 -1 "known unused pixel"
739 46 92 53 0 individual_fit -5.95937 -8.11454 -5.96548 0.145263 0.5 1.69684 2.70592 0 "valid constrained fit"
740 46 92 92 0 individual_fit -9.29818 -8.11454 -7.44333 0.48015 1.01524 0.218987 3.98358 0 "valid constrained fit"
741 46 92 178 0 individual_fit -6.90536 -8.11454 -7.20215 0.757516 2.48112 0.46017 3.20669 0 "valid constrained fit"
742 46 92 7 0 group_fallback nan -8.11454 -8.11454 0.112244 2.78607 -0.45222 -0.221895 -1 "insufficient individual entries"
743 46 92 18 0 group_fallback nan -8.11454 -8.11454 0.112244 2.78607 -0.45222 -0.221895 -1 "insufficient individual entries"
744 46 93 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
745 46 93 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
746 46 93 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
747 46 93 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
748 46 93 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
749 46 93 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
750 46 93 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
751 46 93 13 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
752 47 94 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 9 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 14 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 12 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 51 0 group_fallback -12.8832 -8.26052 -8.26052 0.31829 4.84629 -0.598205 9.43457 0 "individual constrained fit failed quality criteria"
761 47 95 45 0 group_fallback -6.61856 -8.26052 -8.26052 0.31829 4.84629 -0.598205 7.26976 0 "individual constrained fit failed quality criteria"
762 47 95 79 0 group_fallback -10.8962 -8.26052 -8.26052 0.31829 4.84629 -0.598205 8.23941 0 "individual constrained fit failed quality criteria"
763 47 95 54 0 individual_fit -8.05747 -8.26052 -7.83938 0.549669 1.18903 -0.177057 5.71294 0 "valid constrained fit"
764 47 95 54 0 individual_fit -8.18586 -8.26052 -8.19414 0.253591 0.558032 -0.53182 1.72674 0 "valid constrained fit"
765 47 95 102 0 individual_fit -7.69388 -8.26052 -8.33134 1.21347 3.98454 -0.669019 4.8891 0 "valid constrained fit"
766 47 95 0 0 unused nan -8.26052 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 34 0 group_fallback nan -8.26052 -8.26052 0.31829 4.84629 -0.598205 6.20921 -1 "insufficient individual entries"
768 48 96 37 0 individual_fit -7.45092 -7.41825 -7.47783 0.420356 0.614497 0.184494 5.55382 0 "valid constrained fit"
769 48 96 0 0 group_fallback nan -7.41825 -7.41825 0.281118 3.38483 0.244066 4.65213 -1 "insufficient individual entries"
770 48 96 3 0 group_fallback nan -7.41825 -7.41825 0.281118 3.38483 0.244066 4.65213 -1 "insufficient individual entries"
771 48 96 12 1 group_fallback nan -7.41825 -7.41825 0.281118 3.38483 0.244066 4.11326 -1 "manual selection has insufficient individual entries"
